timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1589477252602,0,68,1.4941406250000001E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252602,0,77,1.69189453125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252602,0,69,1.51611328125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252602,0,65,1.42822265625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252602,0,100,2.197265625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252602,0,-121,-2.6586914062500003E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252616,0,-108,-2.3730468750000002E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252617,0,-127,-2.79052734375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252617,0,97,2.13134765625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252617,0,84,1.8457031250000004E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252617,0,88,1.93359375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252617,0,98,2.1533203125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252618,0,89,1.95556640625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252634,0,82,1.8017578124999998E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252635,0,71,1.56005859375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252635,0,68,1.4941406250000001E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252635,0,58,1.2744140625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252635,0,49,1.07666015625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252635,0,50,1.0986328125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252635,0,64,1.40625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252636,0,74,1.6259765625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252636,0,83,1.82373046875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252636,0,91,1.99951171875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252636,0,102,2.2412109374999998E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252650,0,122,2.6806640625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252650,0,-117,-2.5708007812499998E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252650,0,-119,-2.6147460937500004E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252651,0,-124,-2.724609375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252651,0,117,2.5708007812499998E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252651,0,107,2.35107421875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252651,0,121,2.6586914062500003E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252651,0,-120,-2.63671875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252667,0,-104,-2.28515625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252667,0,-77,-1.69189453125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252667,0,-77,-1.69189453125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252668,0,-99,-2.1752929687500003E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252668,0,-95,-2.08740234375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252668,0,-79,-1.7358398437500003E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252668,0,-91,-1.99951171875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252668,0,-117,-2.5708007812499998E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252684,0,116,2.548828125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252685,0,117,2.5708007812499998E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252685,0,-118,-2.5927734375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252685,0,-95,-2.08740234375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252701,0,-79,-1.7358398437500003E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252701,0,-95,-2.08740234375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252701,0,119,2.6147460937500004E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252702,0,98,2.1533203125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252702,0,101,2.2192382812500002E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252702,0,-120,-2.63671875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252702,0,-77,-1.69189453125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252702,0,-59,-1.29638671875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252702,0,-78,-1.7138671875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252702,0,122,2.6806640625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252703,0,55,1.20849609375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252703,0,16,3.515625E-6,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252703,0,32,7.03125E-6,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252703,0,86,1.8896484375000003E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252703,0,116,2.548828125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252717,0,104,2.28515625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252717,0,102,2.2412109374999998E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252717,0,122,2.6806640625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252717,0,-106,-2.3291015625000003E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252734,0,-94,-2.0654296875000002E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252734,0,-84,-1.8457031250000004E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252734,0,-58,-1.2744140625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252734,0,-37,-8.1298828125E-6,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252734,0,-41,-9.008789062499999E-6,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252734,0,-68,-1.4941406250000001E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252735,0,-92,-2.021484375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252735,0,-112,-2.4609375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252735,0,-121,-2.6586914062500003E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252735,0,122,2.6806640625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252735,0,113,2.48291015625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252735,0,105,2.30712890625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252735,0,108,2.3730468750000002E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252736,0,104,2.28515625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252749,0,64,1.40625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252749,0,0,0.0,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252749,0,-296,-6.50390625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252768,0,-295,-6.48193359375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252769,0,-293,-6.43798828125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252769,0,-312,-6.85546875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252769,0,-312,-6.85546875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252769,0,-302,-6.6357421875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252770,0,-300,-6.591796875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252770,0,-316,-6.943359375000001E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252770,0,-356,-7.822265625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252770,0,-130,-2.8564453125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252786,0,-358,-7.8662109375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252787,0,-295,-6.48193359375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252787,0,10,2.197265625E-6,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252787,0,25,5.4931640625E-6,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252788,0,9,1.9775390625E-6,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252788,0,-262,-5.7568359375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252788,0,-265,-5.82275390625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252788,0,-275,-6.04248046875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252788,0,-293,-6.43798828125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252788,0,-321,-7.053222656250001E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252788,0,-341,-7.492675781250002E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252801,0,-345,-7.58056640625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252802,0,-347,-7.62451171875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252802,0,-361,-7.93212890625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252802,0,-359,-7.88818359375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252802,0,-362,-7.954101562500001E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252803,0,-353,-7.75634765625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252803,0,-321,-7.053222656250001E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252803,0,-275,-6.04248046875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252803,0,26,5.712890625E-6,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252818,0,76,1.669921875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252818,0,93,2.04345703125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252819,0,72,1.58203125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252819,0,68,1.4941406250000001E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252819,0,76,1.669921875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252819,0,86,1.8896484375000003E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252819,0,97,2.13134765625E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252819,0,118,2.5927734375E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252819,0,-108,-2.3730468750000002E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252836,0,-85,-1.86767578125E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252837,0,-83,-1.82373046875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252837,0,-101,-2.2192382812500002E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252837,0,-117,-2.5708007812499998E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252853,0,123,2.70263671875E-5,24,56,39,1287012,494245,84538,16766848,16762856,16770292,20904,6812,Tag0,unknown
1589477252868,0,73,1.6040039062500002E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252868,0,21,4.614257812500001E-6,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252869,0,21,4.614257812500001E-6,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252869,0,24,5.2734375E-6,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252869,0,4,8.7890625E-7,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252869,0,-279,-6.13037109375E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252870,0,-305,-6.70166015625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252870,0,-315,-6.92138671875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252870,0,-312,-6.85546875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252871,0,-315,-6.92138671875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252871,0,-342,-7.5146484375E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252872,0,-372,-8.173828125E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252872,0,-129,-2.8344726562500002E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252872,0,-130,-2.8564453125E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252872,0,-156,-3.427734375E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252873,0,-206,-4.5263671875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252873,0,-227,-4.98779296875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252873,0,-177,-3.8891601562500006E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252887,0,-369,-8.10791015625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252888,0,-343,-7.53662109375E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252888,0,-348,-7.646484375E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252888,0,-370,-8.1298828125E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252888,0,-369,-8.10791015625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252888,0,-326,-7.163085937500001E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252889,0,-281,-6.17431640625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252889,0,-273,-5.998535156250001E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252889,0,-291,-6.39404296875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252889,0,-305,-6.70166015625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252889,0,-299,-6.56982421875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252902,0,-295,-6.48193359375E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252903,0,-289,-6.35009765625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252903,0,-279,-6.13037109375E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252903,0,-270,-5.9326171875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252903,0,2,4.39453125E-7,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252904,0,12,2.63671875E-6,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252904,0,28,6.15234375E-6,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252904,0,55,1.20849609375E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252904,0,68,1.4941406250000001E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252904,0,72,1.58203125E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252918,0,83,1.82373046875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252919,0,97,2.13134765625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252919,0,97,2.13134765625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252920,0,114,2.5048828125000003E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252920,0,-116,-2.548828125E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252921,0,-103,-2.26318359375E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252921,0,-121,-2.6586914062500003E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252921,0,92,2.021484375E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252921,0,64,1.40625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252934,0,65,1.42822265625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252935,0,96,2.109375E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252935,0,105,2.30712890625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252935,0,99,2.1752929687500003E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252935,0,80,1.7578125E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252951,0,64,1.40625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252952,0,68,1.4941406250000001E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252952,0,73,1.6040039062500002E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252952,0,65,1.42822265625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252952,0,49,1.07666015625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252952,0,45,9.8876953125E-6,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252953,0,66,1.4501953125E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252971,0,97,2.13134765625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252972,0,101,2.2192382812500002E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252972,0,85,1.86767578125E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252972,0,89,1.95556640625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252972,0,114,2.5048828125000003E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252973,0,109,2.39501953125E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252973,0,85,1.86767578125E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252973,0,59,1.29638671875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252973,0,70,1.5380859375E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252984,0,97,2.13134765625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252985,0,90,1.9775390625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252985,0,80,1.7578125E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252986,0,73,1.6040039062500002E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252986,0,71,1.56005859375E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252986,0,75,1.64794921875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252986,0,89,1.95556640625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252987,0,114,2.5048828125000003E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477252987,0,-99,-2.1752929687500003E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253001,0,-45,-9.8876953125E-6,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253001,0,-27,-5.9326171875000005E-6,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253001,0,-48,-1.0546875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253001,0,-68,-1.4941406250000001E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253002,0,-76,-1.669921875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253002,0,-85,-1.86767578125E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253002,0,-73,-1.6040039062500002E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253002,0,-62,-1.3623046875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253002,0,-56,-1.23046875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253002,0,-21,-4.614257812500001E-6,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253002,0,-3,-6.591796875E-7,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253017,0,-56,-1.23046875E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253018,0,-125,-2.74658203125E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253018,0,122,2.6806640625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253018,0,-84,-1.8457031250000004E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253018,0,-29,-6.3720703125E-6,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253018,0,-37,-8.1298828125E-6,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253018,0,-101,-2.2192382812500002E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253035,0,97,2.13134765625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253035,0,81,1.77978515625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
1589477253035,0,97,2.13134765625E-5,10,48,39,620987,111568,16859,2860,7591,11704,9912,2710,Tag0,unknown
